_NAME_,_PRICE_,_CUSINE_CATEGORY_,_CITY_,_REGION_,_URL_,_PAGE_NO_,_CUSINE_TYPE_,_TIMING_,_RATING_TYPE_,_RATING_,_VOTES_
"""Hotel Rajkamal""","""400""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-rajkamal-cidco/info""","""45""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Classio Resto""","""300""","""North Indian,Chinese,South Indian,Beverages""","""Aurangabad""","""Nyay Nagar""","""https://www.zomato.com/aurangabad/classio-resto-nyay-nagar/info""","""46""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hotel Shree Krishna""","""350""","""North Indian,Chinese""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/hotel-shree-krishna-nirala-bazar/info""","""46""","""Casual Dining""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Yash Restaurant""","""300""","""North Indian,Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-yash-restaurant-cidco/info""","""46""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Indian Naturals""","""800""","""Fast Food,Desserts""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/indian-naturals-cidco/info""","""46""","""Casual Dining""","""12noon to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hotel Sai Veg & Non Veg Restaurant""","""300""","""Maharashtrian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-sai-veg-non-veg-restaurant-cidco/info""","""46""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Average""","""2.9""","""4"""
"""Swad Pav Bhaji & Chinese Corner""","""200""","""Fast Food,Chinese,North Indian""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/swad-pav-bhaji-chinese-corner-gadia-vihar/info""","""46""","""Quick Bites""","""3pm to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Food Express- The Skycourt Hotel""","""400""","""North Indian,South Indian,Continental""","""Aurangabad""","""The Skycourt Hotel""","""https://www.zomato.com/aurangabad/food-express-the-skycourt-hotel-midc/info""","""46""","""none""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Galaxy""","""300""","""Fast Food""","""Aurangabad""","""Sindhi Colony""","""https://www.zomato.com/aurangabad/hotel-galaxy-sindhi-colony/info""","""46""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Hotel Angan""","""700""","""North Indian,Chinese""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/hotel-angan-usmanpura/info""","""46""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.2""","""5"""
"""Hotel Bapus""","""300""","""Maharashtrian""","""Aurangabad""","""Sindhi Colony""","""https://www.zomato.com/aurangabad/hotel-bapus-sindhi-colony/info""","""46""","""Quick Bites""","""9am to 3pm,5pm to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Royal Palace""","""500""","""North Indian""","""Aurangabad""","""Sindhi Colony""","""https://www.zomato.com/aurangabad/hotel-royal-palace-sindhi-colony/info""","""46""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Dwarka""","""400""","""North Indian""","""Aurangabad""","""MIDC""","""https://www.zomato.com/aurangabad/hotel-dwarka-midc/info""","""46""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Puneri Swad""","""100""","""Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/puneri-swad-cidco/info""","""46""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Wine Bar & Restaurant""","""200""","""Fast Food,North Indian,Biryani""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-wine-bar-restaurant-cidco/info""","""46""","""Bar""","""9am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Prince""","""500""","""North Indian,Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-prince-cidco/info""","""46""","""Bar""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""New City Chinese Centre""","""200""","""Chinese,Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/new-city-chinese-centre-cidco/info""","""47""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Tara Bikaner Sweets and Bakers""","""300""","""Mithai,Bakery""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/tara-bikaner-sweets-and-bakers-cidco/info""","""47""","""Sweet Shop""","""9am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Swagat Maratha""","""200""","""Maharashtrian""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/hotel-swagat-maratha-usmanpura/info""","""47""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Average""","""2.9""","""4"""
"""Scoopy Doo""","""250""","""Ice Cream,Desserts""","""Aurangabad""","""Sindhi Colony""","""https://www.zomato.com/aurangabad/scoopy-doo-sindhi-colony/info""","""47""","""Dessert Parlor""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Navab's""","""500""","""Mughlai""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/navabs-cidco/info""","""47""","""none""","""11am to 1130pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Mini Taj Family Restaurant""","""800""","""Chinese,Mughlai,North Indian""","""Aurangabad""","""Shahgunj""","""https://www.zomato.com/aurangabad/mini-taj-family-restaurant-1-shahgunj/info""","""47""","""Casual Dining""","""10am to 2am(Mon-Sun)""","""Average""","""3.1""","""4"""
"""Rock Sea""","""500""","""North Indian,South Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/rock-sea-cidco/info""","""47""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Asif Jah Dhaba""","""400""","""North Indian""","""Aurangabad""","""Waluj""","""https://www.zomato.com/aurangabad/asif-jah-dhaba-waluj/info""","""47""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Green""","""200""","""North Indian""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/hotel-green-usmanpura/info""","""47""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Fresh Cake Bakers""","""250""","""Bakery""","""Aurangabad""","""Sindhi Colony""","""https://www.zomato.com/aurangabad/fresh-cake-bakers-sindhi-colony/info""","""47""","""none""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Googly Restaurant""","""300""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/googly-restaurant-cidco/info""","""47""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Om Sai Lila""","""500""","""North Indian,Chinese""","""Aurangabad""","""Shahgunj""","""https://www.zomato.com/aurangabad/hotel-om-sai-lila-shahgunj/info""","""47""","""Casual Dining""","""11am to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Paratha Point""","""100""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/paratha-point-cidco/info""","""47""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Sethi's""","""600""","""North Indian,Hyderabadi""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/sethis-cidco/info""","""47""","""none""","""1130am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Vijay Maratha""","""200""","""North Indian,Biryani,Desserts""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/hotel-vijay-maratha-gadia-vihar/info""","""47""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Red Chilly's Chinese Corner""","""200""","""Chinese,Fast Food""","""Aurangabad""","""MIDC""","""https://www.zomato.com/aurangabad/red-chillys-chinese-corner-midc/info""","""48""","""none""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Dalchini Cafe & Resto""","""350""","""North Indian,South Indian,Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/dalchini-cafe-resto-cidco/info""","""48""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Garden Court""","""400""","""North Indian""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/garden-court-gadia-vihar/info""","""48""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""VIP Punjab Hotel""","""500""","""North Indian""","""Aurangabad""","""Akashwani""","""https://www.zomato.com/aurangabad/vip-punjab-hotel-akashwani/info""","""48""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Varad 7/12""","""500""","""North Indian,Maharashtrian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-varad-7-12-cidco/info""","""48""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Maetree Mess and Hotel""","""150""","""North Indian""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/maetree-mess-and-hotel-usmanpura/info""","""48""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Gogola""","""60""","""Desserts""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/gogola-cidco/info""","""48""","""Dessert Parlor""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Vrindha""","""450""","""Chinese,North Indian,South Indian""","""Aurangabad""","""Sindhi Colony""","""https://www.zomato.com/aurangabad/hotel-vrindha-sindhi-colony/info""","""48""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Anand Palace""","""350""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/anand-palace-cidco/info""","""48""","""Casual Dining""","""7am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Wazwan Restaurant""","""100""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/wazwan-restaurant-cidco/info""","""48""","""Quick Bites""","""11am to 12midnight(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Swad Pan Shop""","""100""","""Paan""","""Aurangabad""","""Ulkanagari""","""https://www.zomato.com/aurangabad/swad-pan-shop-ulkanagari/info""","""48""","""Paan Shop""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hotel Kanta Fast Food""","""200""","""Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-kanta-fast-food-cidco/info""","""48""","""none""","""7am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Funky Thela""","""150""","""Beverages""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/funky-thela-cidco/info""","""48""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Maithili""","""250""","""North Indian,Chinese,Beverages""","""Aurangabad""","""Mukundwadi""","""https://www.zomato.com/aurangabad/hotel-maithili-mukundwadi/info""","""48""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Pankajkumar and Sons""","""150""","""Bakery""","""Aurangabad""","""Ulkanagari""","""https://www.zomato.com/aurangabad/pankajkumar-and-sons-ulkanagari/info""","""48""","""Bakery""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Kohinoor Dum Biryani & Kabab""","""300""","""Biryani,Kebab""","""Aurangabad""","""Harsul""","""https://www.zomato.com/aurangabad/kohinoor-dum-biryani-kabab-harsul/info""","""49""","""none""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Mezbaan Family Garden Restaurant""","""300""","""North Indian""","""Aurangabad""","""Waluj""","""https://www.zomato.com/aurangabad/mezbaan-family-garden-restaurant-waluj/info""","""49""","""Quick Bites""","""2pm to 12midnight(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hotel Rubee Gardan Restaurant""","""250""","""North Indian""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/hotel-rubee-gardan-restaurant-usmanpura/info""","""49""","""Casual Dining""","""12noon to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Red Stone""","""250""","""Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-red-stone-cidco/info""","""49""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Shri Sai Tasty - Baba VadaPav""","""200""","""Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/shri-sai-tasty-baba-vadapav-cidco/info""","""49""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Ansh Dhaba Cafe""","""200""","""Fast Food""","""Aurangabad""","""Harsul""","""https://www.zomato.com/aurangabad/ansh-dhaba-cafe-harsul/info""","""49""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Anjali Veg Restaurant""","""200""","""North Indian""","""Aurangabad""","""Chikalthana""","""https://www.zomato.com/aurangabad/anjali-veg-restaurant-chikalthana/info""","""49""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Dhaba Junction""","""450""","""North Indian,Chinese,Fast Food""","""Aurangabad""","""Mukundwadi""","""https://www.zomato.com/aurangabad/dhaba-junction-mukundwadi/info""","""49""","""Dhaba""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""The Common Man Restaurant,""","""500""","""Chinese,North Indian,South Indian""","""Aurangabad""","""Sindhi Colony""","""https://www.zomato.com/aurangabad/the-common-man-restaurant-sindhi-colony/info""","""49""","""Quick Bites""","""7am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Ajanta Restaurant""","""800""","""North Indian,Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/ajanta-restaurant-cidco/info""","""49""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Sai Restaurant Bar & Lodging""","""600""","""North Indian,Chinese""","""Aurangabad""","""Waluj""","""https://www.zomato.com/aurangabad/sai-restaurant-bar-lodging-waluj/info""","""49""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Mayur Mewad""","""400""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/mayur-mewad-cidco/info""","""49""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Himalaya""","""600""","""North Indian,Chinese""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/hotel-himalaya-gadia-vihar/info""","""49""","""Casual Dining""","""11am to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Sai Surya Restro""","""500""","""Indian""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/sai-surya-restro-usmanpura/info""","""49""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Yaba Pan Shop""","""100""","""Paan""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/yaba-pan-shop-cidco/info""","""49""","""Paan Shop""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Koyla""","""500""","""Biryani,Fast Food""","""Aurangabad""","""Ulkanagari""","""https://www.zomato.com/aurangabad/koyla-ulkanagari/info""","""5""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.5""","""131"""
"""Falahaar""","""400""","""Fast Food,Sandwich""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/falahaar-cidco/info""","""5""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.8""","""100"""
"""Flames Restaurant""","""300""","""North Indian,Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/flames-restaurant-1-cidco/info""","""5""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.1""","""131"""
"""Sai Prasad Pure Veg Restaurant""","""250""","""Maharashtrian,North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/sai-prasad-pure-veg-restaurant-cidco/info""","""5""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Good""","""3.7""","""69"""
"""Marrakesh""","""700""","""Lebanese,Mediterranean,Mughlai""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/marrakesh-1-cidco/info""","""5""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Good""","""3.7""","""129"""
"""Siddhi Restaurant""","""500""","""North Indian,Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/siddhi-restaurant-cidco/info""","""5""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""Very Good""","""4.0""","""140"""
"""Shan-e-Punjab""","""450""","""North Indian""","""Aurangabad""","""Mondha""","""https://www.zomato.com/aurangabad/shan-e-punjab-mondha/info""","""5""","""Casual Dining""","""1pm to 130am(Mon-Sun)""","""Good""","""3.9""","""108"""
"""Malabar Specialized Biryani""","""250""","""Biryani,Kebab,Rolls""","""Aurangabad""","""Mondha""","""https://www.zomato.com/aurangabad/malabar-specialized-biryani-mondha/info""","""5""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.7""","""38"""
"""Naivedya""","""500""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/naivedya-cidco/info""","""5""","""Casual Dining""","""1130am to 315pm,7pm to 1030pm(Mon-Sun)""","""Very Good""","""4.2""","""281"""
"""Tastation""","""350""","""Fast Food,Pizza""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/tastation-cidco/info""","""5""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.9""","""94"""
"""Shahenaz""","""500""","""North Indian,Mughlai,Kebab,Chinese,Seafood""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/shahenaz-cidco/info""","""5""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.5""","""100"""
"""Bhalla Chat Centre""","""150""","""Street Food""","""Aurangabad""","""Shahgunj""","""https://www.zomato.com/aurangabad/bhalla-chat-centre-shahgunj/info""","""5""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.9""","""88"""
"""Swad Restaurant""","""400""","""North Indian""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/swad-restaurant-usmanpura/info""","""5""","""Quick Bites""","""11am to 330pm,7pm to 11pm(Mon-Sun)""","""Good""","""3.7""","""131"""
"""Hotel Janta Darbar""","""500""","""North Indian,Chinese""","""Aurangabad""","""MIDC""","""https://www.zomato.com/aurangabad/hotel-janta-darbar-midc/info""","""5""","""Casual Dining""","""6am to 1130pm(Mon-Sun)""","""Good""","""3.8""","""71"""
"""Café Woodies""","""400""","""Cafe,Bakery""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/café-woodies-usmanpura/info""","""5""","""Café""","""10am to 10pm(Mon-Sun)""","""Very Good""","""4.0""","""157"""
"""Hotel Anand Palace""","""500""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-anand-palace-cidco/info""","""50""","""Quick Bites""","""7am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Fill & Chill""","""500""","""North Indian,Chinese,Continental""","""Aurangabad""","""Hotel Green Olive-- Nirala Bazar""","""https://www.zomato.com/aurangabad/fill-chill-nirala-bazar/info""","""50""","""Casual Dining""","""12noon to 330pm,7pm to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Delhi Food Factory""","""700""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/delhi-food-factory-cidco/info""","""50""","""none""","""11am to 1130pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Jay Babaji Bhojnalaya""","""200""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/jay-babaji-bhojnalaya-cidco/info""","""50""","""Quick Bites""","""8am to 1am(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Tillus Touch""","""200""","""North Indian,Chinese""","""Aurangabad""","""MIDC""","""https://www.zomato.com/aurangabad/tillus-touch-midc/info""","""50""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Sai Fast Food""","""150""","""Chinese,Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/sai-fast-food-cidco/info""","""50""","""Quick Bites""","""12noon to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Torana""","""300""","""Maharashtrian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-torana-cidco/info""","""50""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Aditi Pure Veg""","""200""","""North Indian,Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-aditi-pure-veg-cidco/info""","""50""","""none""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Sky Line""","""350""","""North Indian,South Indian,Fast Food,Chinese""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/sky-line-nirala-bazar/info""","""50""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Guzzlers""","""1000""","""North Indian,Asian,Italian,Continental,Beverages""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/guzzlers-1-nirala-bazar/info""","""50""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""The Yellow Chef""","""400""","""Fast Food""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/the-yellow-chef-2-nirala-bazar/info""","""50""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Chawla's 2 online.com""","""400""","""Chinese,North Indian,Mughlai""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/chawlas-2-online-com-cidco/info""","""50""","""none""","""11am to 1130pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Regal Plaza""","""600""","""North Indian,Maharashtrian,Chinese""","""Aurangabad""","""MIDC""","""https://www.zomato.com/aurangabad/hotel-regal-plaza-midc/info""","""50""","""Casual Dining""","""7am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Food Singh""","""500""","""Awadhi""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/food-singh-cidco/info""","""50""","""none""","""11am to 1130pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Aditya Restaurant""","""500""","""North Indian""","""Aurangabad""","""Sindhi Colony""","""https://www.zomato.com/aurangabad/aditya-restaurant-sindhi-colony/info""","""50""","""Casual Dining""","""11am to 1130pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Pari Fast Food""","""300""","""Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/pari-fast-food-cidco/info""","""51""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Krishna Tea Bhojanalay""","""250""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/krishna-tea-bhojanalay-cidco/info""","""51""","""Bhojanalya""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Mr & Mrs Biryani""","""250""","""Biryani""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/mr-mrs-biryani-cidco/info""","""51""","""none""","""11am to 1130pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""The Good Stuff""","""200""","""Ice Cream,Desserts""","""Aurangabad""","""Mondha""","""https://www.zomato.com/aurangabad/the-good-stuff-mondha/info""","""51""","""Dessert Parlor""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Navnath Veg Restaurant""","""500""","""South Indian,Indian,Maharashtrian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/navnath-veg-restaurant-1-cidco/info""","""51""","""Casual Dining""","""7am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Indian Tawa Spot""","""150""","""Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/indian-tawa-spot-cidco/info""","""51""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hotel Al-Sadaf""","""300""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-al-sadaf-cidco/info""","""51""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Mahalaxmi Idly Wada Dosa South Centre""","""300""","""South Indian,Street Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/mahalaxmi-idly-wada-dosa-south-centre-cidco/info""","""51""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hot Spot Chinese Corner""","""150""","""Chinese,Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hot-spot-chinese-corner-cidco/info""","""51""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Shivshahi Family Restaurant""","""400""","""Maharashtrian""","""Aurangabad""","""Chikalthana""","""https://www.zomato.com/aurangabad/hotel-shivshahi-family-restaurant-chikalthana/info""","""51""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Waradi That""","""400""","""North Indian,Maharashtrian,Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-waradi-that-cidco/info""","""51""","""Quick Bites""","""12noon to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Annapurna Bhojanalya""","""150""","""North Indian,Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/annapurna-bhojanalya-cidco/info""","""51""","""Bhojanalya""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel K.B.C""","""300""","""North Indian,Chinese""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/hotel-k-b-c-gadia-vihar/info""","""51""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hotel Wood Leaf Veg Restaurant""","""200""","""North Indian,Chinese""","""Aurangabad""","""Chikalthana""","""https://www.zomato.com/aurangabad/hotel-wood-leaf-veg-restaurant-chikalthana/info""","""51""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""A1 Dhaba""","""300""","""North Indian,Continental,Beverages""","""Aurangabad""","""Waluj""","""https://www.zomato.com/aurangabad/a1-dhaba-waluj/info""","""51""","""Quick Bites""","""3pm to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
